"","item","cond","line","word","start","end","length","OVP","string"
"7962",34,1,10,11,53,60,8,56,"involved"
"7963",34,1,10,12,62,66,5,64,"given"
"7964",34,1,10,13,68,70,3,69,"the"
"7965",34,1,11,1,1,5,5,3,"hours"
"7966",34,1,11,2,7,15,9,11,"required;"
"7967",34,1,11,3,17,24,8,20,"however,"
"7968",34,1,11,4,26,29,4,27,"some"
"7969",34,1,11,5,31,36,6,33,"judges"
"7970",34,1,11,6,38,43,6,40,"refuse"
"7971",34,1,11,7,45,49,5,47,"cases"
"7972",34,1,11,8,51,55,5,53,"where"
"7973",34,1,11,9,57,60,4,58,"TABE"
"7974",34,1,11,10,62,63,2,62,"is"
"7975",34,1,11,11,65,74,10,69,"necessary."
"7976",34,3,1,1,1,3,3,2,"The"
"7977",34,3,1,2,5,8,4,6,"high"
"7978",34,3,1,3,10,14,5,12,"judge"
"7979",34,3,1,4,16,18,3,17,"had"
"7980",34,3,1,5,20,24,5,22,"ruled"
"7981",34,3,1,6,26,29,4,27,"that"
"7982",34,3,1,7,31,33,3,32,"the"
"7983",34,3,1,8,35,42,8,38,"Tribunal"
"7984",34,3,1,9,44,54,11,49,"Arbitration"
"7985",34,3,1,10,56,62,7,59,"Barring"
"7986",34,3,2,1,1,7,7,4,"Exhibit"
"7987",34,3,2,2,9,14,6,11,"(TABE)"
"7988",34,3,2,3,16,18,3,17,"was"
"7989",34,3,2,4,20,31,12,25,"insufficient"
"7990",34,3,2,5,33,34,2,33,"to"
"7991",34,3,2,6,36,40,5,38,"allow"
"7992",34,3,2,7,42,44,3,43,"the"
"7993",34,3,2,8,46,49,4,47,"jury"
"7994",34,3,2,9,51,52,2,51,"to"
"7995",34,3,2,10,54,58,5,56,"reach"
"7996",34,3,2,11,60,60,1,60,"a"
"7997",34,3,2,12,62,65,4,63,"fair"
"7998",34,3,3,1,1,9,9,5,"decision."
"7999",34,3,3,2,11,14,4,12,"This"
"8000",34,3,3,3,16,20,5,18,"meant"
"8001",34,3,3,4,22,25,4,23,"that"
"8002",34,3,3,5,27,29,3,28,"the"
"8003",34,3,3,6,31,34,4,32,"case"
"8004",34,3,3,7,36,38,3,37,"was"
"8005",34,3,3,8,40,48,9,44,"suspended"
"8006",34,3,3,9,50,52,3,51,"for"
"8007",34,3,3,10,54,56,3,55,"the"
"8008",34,3,3,11,58,61,4,59,"rest"
"8009",34,3,3,12,63,64,2,63,"of"
"8010",34,3,3,13,66,68,3,67,"the"
"8011",34,3,4,1,1,3,3,2,"day"
"8012",34,3,4,2,5,6,2,5,"so"
"8013",34,3,4,3,8,11,4,9,"that"
"8014",34,3,4,4,13,15,3,14,"the"
"8015",34,3,4,5,17,27,11,22,"prosecution"
"8016",34,3,4,6,29,33,5,31,"could"
"8017",34,3,4,7,35,38,4,36,"take"
"8018",34,3,4,8,40,43,4,41,"time"
"8019",34,3,4,9,45,46,2,45,"to"
"8020",34,3,4,10,48,53,6,50,"gather"
"8021",34,3,4,11,55,61,7,58,"further"
"8022",34,3,5,1,1,11,11,6,"information"
"8023",34,3,5,2,13,15,3,14,"for"
"8024",34,3,5,3,17,19,3,18,"the"
"8025",34,3,5,4,21,26,6,23,"trial."
"8026",34,3,5,5,28,39,12,33,"Verification"
"8027",34,3,5,6,41,42,2,41,"of"
"8028",34,3,5,7,44,47,4,45,"TABE"
"8029",34,3,5,8,49,50,2,49,"is"
"8030",34,3,5,9,52,62,11,57,"notoriously"
"8031",34,3,6,1,1,9,9,5,"difficult"
"8032",34,3,6,2,11,12,2,11,"to"
"8033",34,3,6,3,14,17,4,15,"find"
"8034",34,3,6,4,19,20,2,19,"as"
"8035",34,3,6,5,22,23,2,22,"it"
"8036",34,3,6,6,25,30,6,27,"relies"
"8037",34,3,6,7,32,33,2,32,"on"
"8038",34,3,6,8,35,39,5,37,"third"
"8039",34,3,6,9,41,48,8,44,"parties,"
"8040",34,3,6,10,50,53,4,51,"such"
"8041",34,3,6,11,55,56,2,55,"as"
"8042",34,3,6,12,58,64,7,61,"private"
"8043",34,3,7,1,1,10,10,5,"investors,"
"8044",34,3,7,2,12,13,2,12,"to"
"8045",34,3,7,3,15,20,6,17,"reveal"
"8046",34,3,7,4,22,32,11,27,"information"
"8047",34,3,7,5,34,38,5,36,"about"
"8048",34,3,7,6,40,42,3,41,"the"
"8049",34,3,7,7,44,50,7,47,"defence"
"8050",34,3,7,8,52,53,2,52,"to"
"8051",34,3,7,9,55,57,3,56,"the"
"8052",34,3,7,10,59,70,12,64,"prosecution."
"8053",34,3,8,1,1,10,10,5,"Therefore,"
"8054",34,3,8,2,12,16,5,14,"cases"
"8055",34,3,8,3,18,19,2,18,"in"
"8056",34,3,8,4,21,25,5,23,"which"
"8057",34,3,8,5,27,30,4,28,"TABE"
"8058",34,3,8,6,32,33,2,32,"is"
"8059",34,3,8,7,35,42,8,38,"required"
"8060",34,3,8,8,44,52,9,48,"sometimes"
"8061",34,3,8,9,54,57,4,55,"last"
"8062",34,3,8,10,59,61,3,60,"for"
"8063",34,3,8,11,63,69,7,66,"several"
"8064",34,3,9,1,1,7,7,4,"months."
"8065",34,3,9,2,9,10,2,9,"In"
"8066",34,3,9,3,12,16,5,14,"fact,"
"8067",34,3,9,4,18,19,2,18,"it"
"8068",34,3,9,5,21,22,2,21,"is"
"8069",34,3,9,6,24,29,6,26,"common"
"8070",34,3,9,7,31,37,7,34,"amongst"
"8071",34,3,9,8,39,44,6,41,"judges"
"8072",34,3,9,9,46,47,2,46,"to"
"8073",34,3,9,10,49,52,4,50,"joke"
"8074",34,3,9,11,54,57,4,55,"that"
"8075",34,3,9,12,59,65,7,62,"getting"
"8076",34,3,9,13,67,67,1,67,"a"
"8077",34,3,10,1,1,4,4,2,"case"
"8078",34,3,10,2,6,10,5,8,"where"
"8079",34,3,10,3,12,15,4,13,"TABE"
"8080",34,3,10,4,17,18,2,17,"is"
"8081",34,3,10,5,20,27,8,23,"required"
"8082",34,3,10,6,29,30,2,29,"is"
"8083",34,3,10,7,32,35,4,33,"easy"
"8084",34,3,10,8,37,41,5,39,"money"
"8085",34,3,10,9,43,45,3,44,"for"
"8086",34,3,10,10,47,51,5,49,"those"
"8087",34,3,10,11,53,60,8,56,"involved"
"8088",34,3,10,12,62,66,5,64,"given"
"8089",34,3,10,13,68,70,3,69,"the"
"8090",34,3,11,1,1,5,5,3,"hours"
"8091",34,3,11,2,7,15,9,11,"required;"
"8092",34,3,11,3,17,24,8,20,"however,"
"8093",34,3,11,4,26,29,4,27,"some"
"8094",34,3,11,5,31,36,6,33,"judges"
"8095",34,3,11,6,38,43,6,40,"refuse"
"8096",34,3,11,7,45,49,5,47,"cases"
"8097",34,3,11,8,51,55,5,53,"where"
"8098",34,3,11,9,57,60,4,58,"TABE"
"8099",34,3,11,10,62,63,2,62,"is"
"8100",34,3,11,11,65,74,10,69,"necessary."
"8101",35,1,1,1,1,2,2,1,"At"
"8102",35,1,1,2,4,6,3,5,"the"
"8103",35,1,1,3,8,18,11,13,"University,"
"8104",35,1,1,4,20,22,3,21,"the"
"8105",35,1,1,5,24,34,11,29,"Behavioural"
"8106",35,1,1,6,36,44,9,40,"Nutrition"
"8107",35,1,1,7,46,48,3,47,"and"
"8108",35,1,1,8,50,53,4,51,"Food"
"8109",35,1,1,9,55,62,8,58,"Sciences"
"8110",35,1,1,10,64,68,5,66,"group"
"8111",35,1,2,1,1,3,3,2,"had"
"8112",35,1,2,2,5,12,8,8,"recently"
"8113",35,1,2,3,14,22,9,18,"completed"
"8114",35,1,2,4,24,24,1,24,"a"
"8115",35,1,2,5,26,35,10,30,"systematic"
"8116",35,1,2,6,37,42,6,39,"review"
"8117",35,1,2,7,44,50,7,47,"looking"
"8118",35,1,2,8,52,53,2,52,"at"
"8119",35,1,2,9,55,57,3,56,"the"
"8120",35,1,2,10,59,71,13,65,"effectiveness"
"8121",35,1,3,1,1,2,2,1,"of"
"8122",35,1,3,2,4,6,3,5,"the"
"8123",35,1,3,3,8,18,11,13,"Outstanding"
"8124",35,1,3,4,20,24,5,22,"Daily"
"8125",35,1,3,5,26,29,4,27,"Iron"
"8126",35,1,3,6,31,36,6,33,"Factor"
"8127",35,1,3,7,38,43,6,40,"(ODIF)"
"8128",35,1,3,8,45,52,8,48,"protocol"
"8129",35,1,3,9,54,61,8,57,"outlined"
"8130",35,1,3,10,63,64,2,63,"in"
"8131",35,1,3,11,66,66,1,66,"a"
"8132",35,1,4,1,1,8,8,4,"previous"
"8133",35,1,4,2,10,15,6,12,"paper."
"8134",35,1,4,3,17,19,3,18,"The"
"8135",35,1,4,4,21,26,6,23,"review"
"8136",35,1,4,5,28,31,4,29,"came"
"8137",35,1,4,6,33,37,5,35,"about"
"8138",35,1,4,7,39,45,7,42,"because"
"8139",35,1,4,8,47,51,5,49,"there"
"8140",35,1,4,9,53,55,3,54,"was"
"8141",35,1,4,10,57,57,1,57,"a"
"8142",35,1,4,11,59,61,3,60,"lot"
"8143",35,1,4,12,63,64,2,63,"of"
"8144",35,1,5,1,1,11,11,6,"uncertainty"
"8145",35,1,5,2,13,17,5,15,"about"
"8146",35,1,5,3,19,21,3,20,"the"
"8147",35,1,5,4,23,35,13,29,"effectiveness"
"8148",35,1,5,5,37,38,2,37,"of"
"8149",35,1,5,6,40,42,3,41,"the"
"8150",35,1,5,7,44,47,4,45,"ODIF"
"8151",35,1,5,8,49,56,8,52,"protocol"
"8152",35,1,5,9,58,59,2,58,"in"
"8153",35,1,5,10,61,69,9,65,"promoting"
"8154",35,1,5,11,71,71,1,71,"a"
"8155",35,1,6,1,1,7,7,4,"healthy"
"8156",35,1,6,2,9,18,10,13,"lifestyle."
"8157",35,1,6,3,20,22,3,21,"The"
"8158",35,1,6,4,24,29,6,26,"review"
"8159",35,1,6,5,31,38,8,34,"included"
"8160",35,1,6,6,40,41,2,40,"40"
"8161",35,1,6,7,43,51,9,47,"published"
"8162",35,1,6,8,53,60,8,56,"articles"
"8163",35,1,6,9,62,68,7,65,"looking"
"8164",35,1,7,1,1,2,2,1,"at"
"8165",35,1,7,2,4,6,3,5,"the"
"8166",35,1,7,3,8,21,14,14,"implementation"
"8167",35,1,7,4,23,24,2,23,"of"
"8168",35,1,7,5,26,28,3,27,"the"
"8169",35,1,7,6,30,33,4,31,"ODIF"
"8170",35,1,7,7,35,42,8,38,"protocol"
"8171",35,1,7,8,44,45,2,44,"in"
"8172",35,1,7,9,47,52,6,49,"adults"
"8173",35,1,7,10,54,55,2,54,"of"
"8174",35,1,7,11,57,63,7,60,"several"
"8175",35,1,7,12,65,70,6,67,"ethnic"
"8176",35,1,7,13,72,74,3,73,"and"
"8177",35,1,8,1,1,6,6,3,"social"
"8178",35,1,8,2,8,18,11,13,"backgrounds"
"8179",35,1,8,3,20,23,4,21,"from"
"8180",35,1,8,4,25,30,6,27,"around"
"8181",35,1,8,5,32,34,3,33,"the"
"8182",35,1,8,6,36,41,6,38,"globe."
"8183",35,1,8,7,43,50,8,46,"Overall,"
"8184",35,1,8,8,52,54,3,53,"the"
"8185",35,1,8,9,56,61,6,58,"review"
"8186",35,1,8,10,63,71,9,67,"indicates"
"8187",35,1,9,1,1,4,4,2,"that"
"8188",35,1,9,2,6,8,3,7,"the"
"8189",35,1,9,3,10,13,4,11,"ODIF"
"8190",35,1,9,4,15,22,8,18,"protocol"
"8191",35,1,9,5,24,26,3,25,"has"
"8192",35,1,9,6,28,31,4,29,"very"
"8193",35,1,9,7,33,38,6,35,"subtle"
"8194",35,1,9,8,40,46,7,43,"effects"
"8195",35,1,9,9,48,49,2,48,"on"
"8196",35,1,9,10,51,59,9,55,"cognition"
"8197",35,1,9,11,61,63,3,62,"and"
"8198",35,1,9,12,65,72,8,68,"physical"
"8199",35,1,10,1,1,7,7,4,"health."
"8200",35,1,10,2,9,13,5,11,"Thus,"
"8201",35,1,10,3,15,17,3,16,"the"
"8202",35,1,10,4,19,23,5,21,"World"
"8203",35,1,10,5,25,30,6,27,"Health"
"8204",35,1,10,6,32,43,12,37,"Organisation"
"8205",35,1,10,7,45,48,4,46,"have"
"8206",35,1,10,8,50,54,5,52,"ruled"
"8207",35,1,10,9,56,59,4,57,"that"
"8208",35,1,10,10,61,64,4,62,"ODIF"
"8209",35,1,10,11,66,73,8,69,"protocol"
"8210",35,1,11,1,1,6,6,3,"should"
"8211",35,1,11,2,8,9,2,8,"be"
"8212",35,1,11,3,11,18,8,14,"reviewed"
"8213",35,1,11,4,20,21,2,20,"or"
"8214",35,1,11,5,23,31,9,27,"disbanded"
"8215",35,1,11,6,33,34,2,33,"in"
"8216",35,1,11,7,36,38,3,37,"the"
"8217",35,1,11,8,40,46,7,43,"future."
"8218",35,1,11,9,48,51,4,49,"Such"
"8219",35,1,11,10,53,53,1,53,"a"
"8220",35,1,11,11,55,59,5,57,"claim"
"8221",35,1,11,12,61,63,3,62,"was"
"8222",35,1,11,13,65,65,1,65,"a"
"8223",35,1,11,14,67,70,4,68,"bold"
"8224",35,1,11,15,72,76,5,74,"move."
"8225",35,3,1,1,1,2,2,1,"At"
"8226",35,3,1,2,4,6,3,5,"the"
"8227",35,3,1,3,8,18,11,13,"University,"
"8228",35,3,1,4,20,22,3,21,"the"
"8229",35,3,1,5,24,34,11,29,"Behavioural"
"8230",35,3,1,6,36,44,9,40,"Nutrition"
"8231",35,3,1,7,46,48,3,47,"and"
"8232",35,3,1,8,50,53,4,51,"Food"
"8233",35,3,1,9,55,62,8,58,"Sciences"
"8234",35,3,1,10,64,68,5,66,"group"
"8235",35,3,2,1,1,3,3,2,"had"
"8236",35,3,2,2,5,12,8,8,"recently"
"8237",35,3,2,3,14,22,9,18,"completed"
"8238",35,3,2,4,24,24,1,24,"a"
"8239",35,3,2,5,26,35,10,30,"systematic"
"8240",35,3,2,6,37,42,6,39,"review"
"8241",35,3,2,7,44,50,7,47,"looking"
"8242",35,3,2,8,52,53,2,52,"at"
"8243",35,3,2,9,55,57,3,56,"the"
"8244",35,3,2,10,59,71,13,65,"effectiveness"
"8245",35,3,3,1,1,2,2,1,"of"
"8246",35,3,3,2,4,6,3,5,"the"
"8247",35,3,3,3,8,14,7,11,"Optimal"
"8248",35,3,3,4,16,22,7,19,"Dietary"
"8249",35,3,3,5,24,30,7,27,"Induced"
"8250",35,3,3,6,32,37,6,34,"Folate"
"8251",35,3,3,7,39,44,6,41,"(ODIF)"
"8252",35,3,3,8,46,53,8,49,"protocol"
"8253",35,3,3,9,55,62,8,58,"outlined"
"8254",35,3,3,10,64,65,2,64,"in"
"8255",35,3,3,11,67,67,1,67,"a"
"8256",35,3,4,1,1,8,8,4,"previous"
"8257",35,3,4,2,10,15,6,12,"paper."
"8258",35,3,4,3,17,19,3,18,"The"
"8259",35,3,4,4,21,26,6,23,"review"
"8260",35,3,4,5,28,31,4,29,"came"
"8261",35,3,4,6,33,37,5,35,"about"
"8262",35,3,4,7,39,45,7,42,"because"
"8263",35,3,4,8,47,51,5,49,"there"
"8264",35,3,4,9,53,55,3,54,"was"
"8265",35,3,4,10,57,57,1,57,"a"
"8266",35,3,4,11,59,61,3,60,"lot"
"8267",35,3,4,12,63,64,2,63,"of"
"8268",35,3,5,1,1,11,11,6,"uncertainty"
"8269",35,3,5,2,13,17,5,15,"about"
"8270",35,3,5,3,19,21,3,20,"the"
"8271",35,3,5,4,23,35,13,29,"effectiveness"
"8272",35,3,5,5,37,38,2,37,"of"
"8273",35,3,5,6,40,42,3,41,"the"
"8274",35,3,5,7,44,47,4,45,"ODIF"
"8275",35,3,5,8,49,56,8,52,"protocol"
"8276",35,3,5,9,58,59,2,58,"in"
"8277",35,3,5,10,61,69,9,65,"promoting"
"8278",35,3,5,11,71,71,1,71,"a"
"8279",35,3,6,1,1,7,7,4,"healthy"
"8280",35,3,6,2,9,18,10,13,"lifestyle."
"8281",35,3,6,3,20,22,3,21,"The"
"8282",35,3,6,4,24,29,6,26,"review"
"8283",35,3,6,5,31,38,8,34,"included"
"8284",35,3,6,6,40,41,2,40,"40"
"8285",35,3,6,7,43,51,9,47,"published"
"8286",35,3,6,8,53,60,8,56,"articles"
"8287",35,3,6,9,62,68,7,65,"looking"
"8288",35,3,7,1,1,2,2,1,"at"
"8289",35,3,7,2,4,6,3,5,"the"
"8290",35,3,7,3,8,21,14,14,"implementation"
"8291",35,3,7,4,23,24,2,23,"of"
"8292",35,3,7,5,26,28,3,27,"the"
"8293",35,3,7,6,30,33,4,31,"ODIF"
"8294",35,3,7,7,35,42,8,38,"protocol"
"8295",35,3,7,8,44,45,2,44,"in"
"8296",35,3,7,9,47,52,6,49,"adults"
"8297",35,3,7,10,54,55,2,54,"of"
"8298",35,3,7,11,57,63,7,60,"several"
"8299",35,3,7,12,65,70,6,67,"ethnic"
"8300",35,3,7,13,72,74,3,73,"and"
"8301",35,3,8,1,1,6,6,3,"social"
"8302",35,3,8,2,8,18,11,13,"backgrounds"
"8303",35,3,8,3,20,23,4,21,"from"
"8304",35,3,8,4,25,30,6,27,"around"
"8305",35,3,8,5,32,34,3,33,"the"
"8306",35,3,8,6,36,41,6,38,"globe."
"8307",35,3,8,7,43,50,8,46,"Overall,"
"8308",35,3,8,8,52,54,3,53,"the"
"8309",35,3,8,9,56,61,6,58,"review"
"8310",35,3,8,10,63,71,9,67,"indicates"
"8311",35,3,9,1,1,4,4,2,"that"
"8312",35,3,9,2,6,8,3,7,"the"
"8313",35,3,9,3,10,13,4,11,"ODIF"
"8314",35,3,9,4,15,22,8,18,"protocol"
"8315",35,3,9,5,24,26,3,25,"has"
"8316",35,3,9,6,28,31,4,29,"very"
"8317",35,3,9,7,33,38,6,35,"subtle"
"8318",35,3,9,8,40,46,7,43,"effects"
"8319",35,3,9,9,48,49,2,48,"on"
"8320",35,3,9,10,51,59,9,55,"cognition"
"8321",35,3,9,11,61,63,3,62,"and"
"8322",35,3,9,12,65,72,8,68,"physical"
"8323",35,3,10,1,1,7,7,4,"health."
"8324",35,3,10,2,9,13,5,11,"Thus,"
"8325",35,3,10,3,15,17,3,16,"the"
"8326",35,3,10,4,19,23,5,21,"World"
"8327",35,3,10,5,25,30,6,27,"Health"
"8328",35,3,10,6,32,43,12,37,"Organisation"
"8329",35,3,10,7,45,48,4,46,"have"
"8330",35,3,10,8,50,54,5,52,"ruled"
"8331",35,3,10,9,56,59,4,57,"that"
"8332",35,3,10,10,61,64,4,62,"ODIF"
"8333",35,3,10,11,66,73,8,69,"protocol"
"8334",35,3,11,1,1,6,6,3,"should"
"8335",35,3,11,2,8,9,2,8,"be"
"8336",35,3,11,3,11,18,8,14,"reviewed"
"8337",35,3,11,4,20,21,2,20,"or"
"8338",35,3,11,5,23,31,9,27,"disbanded"
"8339",35,3,11,6,33,34,2,33,"in"
"8340",35,3,11,7,36,38,3,37,"the"
"8341",35,3,11,8,40,46,7,43,"future."
"8342",35,3,11,9,48,51,4,49,"Such"
"8343",35,3,11,10,53,53,1,53,"a"
"8344",35,3,11,11,55,59,5,57,"claim"
"8345",35,3,11,12,61,63,3,62,"was"
"8346",35,3,11,13,65,65,1,65,"a"
"8347",35,3,11,14,67,70,4,68,"bold"
"8348",35,3,11,15,72,76,5,74,"move."
"8349",36,1,1,1,1,7,7,4,"Alethea"
"8350",36,1,1,2,9,14,6,11,"really"
"8351",36,1,1,3,16,22,7,19,"enjoyed"
"8352",36,1,1,4,24,26,3,25,"her"
"8353",36,1,1,5,28,32,5,30,"first"
"8354",36,1,1,6,34,40,7,37,"lecture"
"8355",36,1,1,7,42,43,2,42,"of"
"8356",36,1,1,8,45,47,3,46,"the"
"8357",36,1,1,9,49,53,5,51,"term."
"8358",36,1,1,10,55,57,3,56,"She"
"8359",36,1,1,11,59,61,3,60,"had"
"8360",36,1,1,12,63,69,7,66,"learned"
"8361",36,1,2,1,1,5,5,3,"about"
"8362",36,1,2,2,7,10,4,8,"Cell"
"8363",36,1,2,3,12,19,8,15,"Response"
"8364",36,1,2,4,21,28,8,24,"Involved"
"8365",36,1,2,5,30,36,7,33,"Disease"
"8366",36,1,2,6,38,44,7,41,"(CRID),"
"8367",36,1,2,7,46,50,5,48,"which"
"8368",36,1,2,8,52,53,2,52,"is"
"8369",36,1,2,9,55,55,1,55,"a"
"8370",36,1,2,10,57,62,6,59,"lesser"
"8371",36,1,2,11,64,68,5,66,"known"
"8372",36,1,3,1,1,7,7,4,"illness"
"8373",36,1,3,2,9,10,2,9,"of"
"8374",36,1,3,3,12,14,3,13,"the"
"8375",36,1,3,4,16,22,7,19,"urinary"
"8376",36,1,3,5,24,30,7,27,"system."
"8377",36,1,3,6,32,35,4,33,"What"
"8378",36,1,3,7,37,39,3,38,"she"
"8379",36,1,3,8,41,45,5,43,"found"
"8380",36,1,3,9,47,49,3,48,"the"
"8381",36,1,3,10,51,54,4,52,"most"
"8382",36,1,3,11,56,66,11,61,"interesting"
"8383",36,1,4,1,1,5,5,3,"about"
"8384",36,1,4,2,7,9,3,8,"the"
"8385",36,1,4,3,11,14,4,12,"CRID"
"8386",36,1,4,4,16,22,7,19,"lecture"
"8387",36,1,4,5,24,26,3,25,"was"
"8388",36,1,4,6,28,31,4,29,"that"
"8389",36,1,4,7,33,35,3,34,"her"
"8390",36,1,4,8,37,45,9,41,"professor"
"8391",36,1,4,9,47,49,3,48,"had"
"8392",36,1,4,10,51,56,6,53,"helped"
"8393",36,1,4,11,58,64,7,61,"develop"
"8394",36,1,4,12,66,66,1,66,"a"
"8395",36,1,5,1,1,9,9,5,"treatment"
"8396",36,1,5,2,11,13,3,12,"for"
"8397",36,1,5,3,15,18,4,16,"CRID"
"8398",36,1,5,4,20,23,4,21,"that"
"8399",36,1,5,5,25,32,8,28,"involves"
"8400",36,1,5,6,34,45,12,39,"regenerating"
"8401",36,1,5,7,47,51,5,49,"cells"
"8402",36,1,5,8,53,54,2,53,"in"
"8403",36,1,5,9,56,58,3,57,"the"
"8404",36,1,5,10,60,66,7,63,"urinary"
"8405",36,1,5,11,68,74,7,71,"system."
"8406",36,1,6,1,1,3,3,2,"She"
"8407",36,1,6,2,5,7,3,6,"was"
"8408",36,1,6,3,9,12,4,10,"very"
"8409",36,1,6,4,14,22,9,18,"impressed"
"8410",36,1,6,5,24,25,2,24,"by"
"8411",36,1,6,6,27,29,3,28,"his"
"8412",36,1,6,7,31,40,10,35,"experience"
"8413",36,1,6,8,42,43,2,42,"as"
"8414",36,1,6,9,45,47,3,46,"she"
"8415",36,1,6,10,49,56,8,52,"expected"
"8416",36,1,6,11,58,65,8,61,"lectures"
"8417",36,1,6,12,67,68,2,67,"to"
"8418",36,1,7,1,1,2,2,1,"be"
"8419",36,1,7,2,4,9,6,6,"taught"
"8420",36,1,7,3,11,14,4,12,"from"
"8421",36,1,7,4,16,16,1,16,"a"
"8422",36,1,7,5,18,25,8,21,"textbook"
"8423",36,1,7,6,27,32,6,29,"rather"
"8424",36,1,7,7,34,37,4,35,"than"
"8425",36,1,7,8,39,47,9,43,"practice."
"8426",36,1,7,9,49,52,4,50,"When"
"8427",36,1,7,10,54,60,7,57,"Alethea"
"8428",36,1,7,11,62,65,4,63,"went"
"8429",36,1,7,12,67,68,2,67,"on"
"8430",36,1,8,1,1,2,2,1,"to"
"8431",36,1,8,2,4,7,4,5,"read"
"8432",36,1,8,3,9,13,5,11,"about"
"8433",36,1,8,4,15,19,5,17,"CRID,"
"8434",36,1,8,5,21,23,3,22,"she"
"8435",36,1,8,6,25,27,3,26,"did"
"8436",36,1,8,7,29,31,3,30,"not"
"8437",36,1,8,8,33,36,4,34,"find"
"8438",36,1,8,9,38,39,2,38,"it"
"8439",36,1,8,10,41,42,2,41,"as"
"8440",36,1,8,11,44,54,11,49,"interesting"
"8441",36,1,8,12,56,57,2,56,"as"
"8442",36,1,8,13,59,61,3,60,"the"
"8443",36,1,8,14,63,69,7,66,"lecture"
"8444",36,1,9,1,1,7,7,4,"because"
"8445",36,1,9,2,9,11,3,10,"the"
"8446",36,1,9,3,13,20,8,16,"textbook"
"8447",36,1,9,4,22,24,3,23,"was"
"8448",36,1,9,5,26,29,4,27,"very"
"8449",36,1,9,6,31,42,12,36,"theoretical."
"8450",36,1,9,7,44,47,4,45,"This"
"8451",36,1,9,8,49,52,4,50,"made"
"8452",36,1,9,9,54,56,3,55,"her"
"8453",36,1,9,10,58,62,5,60,"value"
"8454",36,1,9,11,64,66,3,65,"her"
"8455",36,1,10,1,1,8,8,4,"lecturer"
"8456",36,1,10,2,10,12,3,11,"and"
"8457",36,1,10,3,14,16,3,15,"she"
"8458",36,1,10,4,18,21,4,19,"took"
"8459",36,1,10,5,23,25,3,24,"the"
"8460",36,1,10,6,27,37,11,32,"opportunity"
"8461",36,1,10,7,39,40,2,39,"to"
"8462",36,1,10,8,42,46,5,44,"email"
"8463",36,1,10,9,48,50,3,49,"him"
"8464",36,1,10,10,52,55,4,53,"with"
"8465",36,1,10,11,57,60,4,58,"more"
"8466",36,1,10,12,62,70,9,66,"questions"
"8467",36,1,11,1,1,5,5,3,"about"
"8468",36,1,11,2,7,10,4,8,"CRID"
"8469",36,1,11,3,12,14,3,13,"and"
"8470",36,1,11,4,16,20,5,18,"other"
"8471",36,1,11,5,22,28,7,25,"related"
"8472",36,1,11,6,30,39,10,34,"illnesses."
"8473",36,3,1,1,1,7,7,4,"Alethea"
"8474",36,3,1,2,9,14,6,11,"really"
"8475",36,3,1,3,16,22,7,19,"enjoyed"
"8476",36,3,1,4,24,26,3,25,"her"
"8477",36,3,1,5,28,32,5,30,"first"
"8478",36,3,1,6,34,40,7,37,"lecture"
"8479",36,3,1,7,42,43,2,42,"of"
"8480",36,3,1,8,45,47,3,46,"the"
"8481",36,3,1,9,49,53,5,51,"term."
"8482",36,3,1,10,55,57,3,56,"She"
"8483",36,3,1,11,59,61,3,60,"had"
"8484",36,3,1,12,63,69,7,66,"learned"
"8485",36,3,2,1,1,5,5,3,"about"
"8486",36,3,2,2,7,13,7,10,"Chronic"
"8487",36,3,2,3,15,19,5,17,"Renal"
"8488",36,3,2,4,21,26,6,23,"Immuno"
"8489",36,3,2,5,28,35,8,31,"Disorder"
"8490",36,3,2,6,37,43,7,40,"(CRID),"
"8491",36,3,2,7,45,49,5,47,"which"
"8492",36,3,2,8,51,52,2,51,"is"
"8493",36,3,2,9,54,54,1,54,"a"
"8494",36,3,2,10,56,61,6,58,"lesser"
"8495",36,3,2,11,63,67,5,65,"known"
"8496",36,3,3,1,1,7,7,4,"illness"
"8497",36,3,3,2,9,10,2,9,"of"
"8498",36,3,3,3,12,14,3,13,"the"
"8499",36,3,3,4,16,22,7,19,"urinary"
"8500",36,3,3,5,24,30,7,27,"system."
"8501",36,3,3,6,32,35,4,33,"What"
"8502",36,3,3,7,37,39,3,38,"she"
"8503",36,3,3,8,41,45,5,43,"found"
"8504",36,3,3,9,47,49,3,48,"the"
"8505",36,3,3,10,51,54,4,52,"most"
"8506",36,3,3,11,56,66,11,61,"interesting"
"8507",36,3,4,1,1,5,5,3,"about"
"8508",36,3,4,2,7,9,3,8,"the"
"8509",36,3,4,3,11,14,4,12,"CRID"
"8510",36,3,4,4,16,22,7,19,"lecture"
"8511",36,3,4,5,24,26,3,25,"was"
"8512",36,3,4,6,28,31,4,29,"that"
"8513",36,3,4,7,33,35,3,34,"her"
"8514",36,3,4,8,37,45,9,41,"professor"
"8515",36,3,4,9,47,49,3,48,"had"
"8516",36,3,4,10,51,56,6,53,"helped"
"8517",36,3,4,11,58,64,7,61,"develop"
"8518",36,3,4,12,66,66,1,66,"a"
"8519",36,3,5,1,1,9,9,5,"treatment"
"8520",36,3,5,2,11,13,3,12,"for"
"8521",36,3,5,3,15,18,4,16,"CRID"
"8522",36,3,5,4,20,23,4,21,"that"
"8523",36,3,5,5,25,32,8,28,"involves"
